order_id,order_line,order_date,model,quantity,price,total_price,bikeshop_name,category_1,category_2,frame_material,city,state
880,1,2013-06-12,Habit 4,1,2880,2880,Denver Bike Shop,Mountain,Trail,Aluminum,Denver,CO
880,2,2013-06-12,CAAD8 Tiagra,1,1250,1250,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
880,3,2013-06-12,F-Si 3,2,1840,3680,Denver Bike Shop,Mountain,Cross Country Race,Aluminum,Denver,CO
880,4,2013-06-12,CAAD12 105,1,1680,1680,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
880,5,2013-06-12,CAAD12 Red,1,3200,3200,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
880,6,2013-06-12,Scalpel-Si Carbon 2,1,6390,6390,Denver Bike Shop,Mountain,Cross Country Race,Carbon,Denver,CO
880,7,2013-06-12,Bad Habit 2,1,2660,2660,Denver Bike Shop,Mountain,Trail,Aluminum,Denver,CO
880,8,2013-06-12,Catalyst 1,1,705,705,Denver Bike Shop,Mountain,Sport,Aluminum,Denver,CO
880,9,2013-06-12,CAAD Disc Ultegra,1,2660,2660,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
880,10,2013-06-12,SuperX 105,1,1960,1960,Denver Bike Shop,Road,Cyclocross,Carbon,Denver,CO
880,11,2013-06-12,Habit Carbon SE,2,4480,8960,Denver Bike Shop,Mountain,Trail,Carbon,Denver,CO
880,12,2013-06-12,F-Si 1,1,2340,2340,Denver Bike Shop,Mountain,Cross Country Race,Aluminum,Denver,CO
880,13,2013-06-12,Trail 5,5,815,4075,Denver Bike Shop,Mountain,Sport,Aluminum,Denver,CO
880,14,2013-06-12,Supersix Evo Tiagra,1,1840,1840,Denver Bike Shop,Road,Elite Road,Carbon,Denver,CO
880,15,2013-06-12,Jekyll Carbon 2,1,6070,6070,Denver Bike Shop,Mountain,Over Mountain,Carbon,Denver,CO
880,16,2013-06-12,Synapse Disc Tiagra,3,1250,3750,Denver Bike Shop,Road,Endurance Road,Aluminum,Denver,CO
880,17,2013-06-12,Trigger Carbon 1,1,8200,8200,Denver Bike Shop,Mountain,Over Mountain,Carbon,Denver,CO
880,18,2013-06-12,Supersix Evo 105,1,2240,2240,Denver Bike Shop,Road,Elite Road,Carbon,Denver,CO
880,19,2013-06-12,Trail 2,1,1350,1350,Denver Bike Shop,Mountain,Sport,Aluminum,Denver,CO
880,20,2013-06-12,CAAD12 Disc 105,1,1950,1950,Denver Bike Shop,Road,Elite Road,Aluminum,Denver,CO
880,21,2013-06-12,Habit Carbon 3,1,3730,3730,Denver Bike Shop,Mountain,Trail,Carbon,Denver,CO
880,22,2013-06-12,Synapse Carbon 105,1,2240,2240,Denver Bike Shop,Road,Endurance Road,Carbon,Denver,CO
880,23,2013-06-12,Synapse Sora,1,1030,1030,Denver Bike Shop,Road,Endurance Road,Aluminum,Denver,CO
880,24,2013-06-12,F-Si Black Inc.,1,11190,11190,Denver Bike Shop,Mountain,Cross Country Race,Carbon,Denver,CO
881,1,2013-06-13,Trigger Carbon 3,1,3730,3730,Las Vegas Cycles,Mountain,Over Mountain,Carbon,Las Vegas,NV
882,1,2013-06-13,Catalyst 3,1,480,480,Los Angeles Cycles,Mountain,Sport,Aluminum,Los Angeles,CA
882,2,2013-06-13,Synapse Carbon Ultegra 3,2,3200,6400,Los Angeles Cycles,Road,Endurance Road,Carbon,Los Angeles,CA
882,3,2013-06-13,CAAD Disc Ultegra,1,2660,2660,Los Angeles Cycles,Road,Elite Road,Aluminum,Los Angeles,CA
882,4,2013-06-13,Supersix Evo Tiagra,2,1840,3680,Los Angeles Cycles,Road,Elite Road,Carbon,Los Angeles,CA
882,5,2013-06-13,Jekyll Carbon 4,1,3200,3200,Los Angeles Cycles,Mountain,Over Mountain,Carbon,Los Angeles,CA
882,6,2013-06-13,Catalyst 4,1,415,415,Los Angeles Cycles,Mountain,Sport,Aluminum,Los Angeles,CA
882,7,2013-06-13,Synapse Hi-Mod Disc Black Inc.,2,9590,19180,Los Angeles Cycles,Road,Endurance Road,Carbon,Los Angeles,CA
882,8,2013-06-13,Supersix Evo Ultegra 4,1,2660,2660,Los Angeles Cycles,Road,Elite Road,Carbon,Los Angeles,CA
882,9,2013-06-13,Trail 3,3,1080,3240,Los Angeles Cycles,Mountain,Sport,Aluminum,Los Angeles,CA
882,10,2013-06-13,CAAD8 Tiagra,8,1250,10000,Los Angeles Cycles,Road,Elite Road,Aluminum,Los Angeles,CA
882,11,2013-06-13,Synapse Disc Tiagra,1,1250,1250,Los Angeles Cycles,Road,Endurance Road,Aluminum,Los Angeles,CA
882,12,2013-06-13,Synapse Hi-Mod Disc Red,3,7460,22380,Los Angeles Cycles,Road,Endurance Road,Carbon,Los Angeles,CA
882,13,2013-06-13,CAAD12 Disc 105,1,1950,1950,Los Angeles Cycles,Road,Elite Road,Aluminum,Los Angeles,CA
882,14,2013-06-13,Trail 2,1,1350,1350,Los Angeles Cycles,Mountain,Sport,Aluminum,Los Angeles,CA
882,15,2013-06-13,SuperX 105,1,1960,1960,Los Angeles Cycles,Road,Cyclocross,Carbon,Los Angeles,CA
882,16,2013-06-13,CAAD12 Black Inc,1,5860,5860,Los Angeles Cycles,Road,Elite Road,Aluminum,Los Angeles,CA
882,17,2013-06-13,Trail 1,1,1520,1520,Los Angeles Cycles,Mountain,Sport,Aluminum,Los Angeles,CA
882,18,2013-06-13,CAAD12 105,1,1680,1680,Los Angeles Cycles,Road,Elite Road,Aluminum,Los Angeles,CA
882,19,2013-06-13,Beast of the East 2,4,2130,8520,Los Angeles Cycles,Mountain,Trail,Aluminum,Los Angeles,CA
882,20,2013-06-13,Jekyll Carbon 1,1,7990,7990,Los Angeles Cycles,Mountain,Over Mountain,Carbon,Los Angeles,CA
883,1,2013-06-13,Slice Hi-Mod Dura Ace D12,1,4500,4500,Ithaca Mountain Climbers,Road,Triathalon,Carbon,Ithaca,NY
883,2,2013-06-13,Synapse Hi-Mod Dura Ace,3,5860,17580,Ithaca Mountain Climbers,Road,Endurance Road,Carbon,Ithaca,NY
883,3,2013-06-13,Scalpel-Si Carbon 4,1,4260,4260,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
883,4,2013-06-13,Scalpel 29 4,1,3200,3200,Ithaca Mountain Climbers,Mountain,Cross Country Race,Aluminum,Ithaca,NY
884,1,2013-06-13,CAAD Disc Ultegra,2,2660,5320,Miami Race Equipment,Road,Elite Road,Aluminum,Miami,FL
884,2,2013-06-13,Supersix Evo Black Inc.,1,12790,12790,Miami Race Equipment,Road,Elite Road,Carbon,Miami,FL
884,3,2013-06-13,CAAD12 Disc 105,1,1950,1950,Miami Race Equipment,Road,Elite Road,Aluminum,Miami,FL
884,4,2013-06-13,Trail 4,1,980,980,Miami Race Equipment,Mountain,Sport,Aluminum,Miami,FL
884,5,2013-06-13,Fat CAAD2,1,2130,2130,Miami Race Equipment,Mountain,Fat Bike,Aluminum,Miami,FL
884,6,2013-06-13,F-Si Carbon 4,5,2880,14400,Miami Race Equipment,Mountain,Cross Country Race,Carbon,Miami,FL
884,7,2013-06-13,Synapse Carbon Disc Ultegra D12,2,4800,9600,Miami Race Equipment,Road,Endurance Road,Carbon,Miami,FL
884,8,2013-06-13,CAAD12 Ultegra,1,2240,2240,Miami Race Equipment,Road,Elite Road,Aluminum,Miami,FL
884,9,2013-06-13,Supersix Evo Hi-Mod Dura Ace 1,1,7990,7990,Miami Race Equipment,Road,Elite Road,Carbon,Miami,FL
885,1,2013-06-13,Slice Ultegra D12,1,3200,3200,Phoenix Bi-peds,Road,Triathalon,Carbon,Phoenix,AZ
885,2,2013-06-13,Slice 105,2,1950,3900,Phoenix Bi-peds,Road,Triathalon,Carbon,Phoenix,AZ
885,3,2013-06-13,CAAD8 Tiagra,1,1250,1250,Phoenix Bi-peds,Road,Elite Road,Aluminum,Phoenix,AZ
885,4,2013-06-13,Scalpel 29 4,1,3200,3200,Phoenix Bi-peds,Mountain,Cross Country Race,Aluminum,Phoenix,AZ
885,5,2013-06-13,Trigger Carbon 4,1,3200,3200,Phoenix Bi-peds,Mountain,Over Mountain,Carbon,Phoenix,AZ
885,6,2013-06-13,Supersix Evo Hi-Mod Dura Ace 2,1,5330,5330,Phoenix Bi-peds,Road,Elite Road,Carbon,Phoenix,AZ
885,7,2013-06-13,Trail 1,1,1520,1520,Phoenix Bi-peds,Mountain,Sport,Aluminum,Phoenix,AZ
885,8,2013-06-13,Trail 3,1,1080,1080,Phoenix Bi-peds,Mountain,Sport,Aluminum,Phoenix,AZ
885,9,2013-06-13,Trigger Carbon 2,1,5970,5970,Phoenix Bi-peds,Mountain,Over Mountain,Carbon,Phoenix,AZ
885,10,2013-06-13,CAAD Disc Ultegra,1,2660,2660,Phoenix Bi-peds,Road,Elite Road,Aluminum,Phoenix,AZ
885,11,2013-06-13,F-Si 1,1,2340,2340,Phoenix Bi-peds,Mountain,Cross Country Race,Aluminum,Phoenix,AZ
885,12,2013-06-13,Habit 4,1,2880,2880,Phoenix Bi-peds,Mountain,Trail,Aluminum,Phoenix,AZ
885,13,2013-06-13,Synapse Disc 105,1,1570,1570,Phoenix Bi-peds,Road,Endurance Road,Aluminum,Phoenix,AZ
885,14,2013-06-13,Synapse Claris,2,870,1740,Phoenix Bi-peds,Road,Endurance Road,Aluminum,Phoenix,AZ
885,15,2013-06-13,Supersix Evo Hi-Mod Utegra,1,4260,4260,Phoenix Bi-peds,Road,Elite Road,Carbon,Phoenix,AZ
885,16,2013-06-13,Fat CAAD1,1,3730,3730,Phoenix Bi-peds,Mountain,Fat Bike,Aluminum,Phoenix,AZ
885,17,2013-06-13,Synapse Carbon Ultegra 4,1,2660,2660,Phoenix Bi-peds,Road,Endurance Road,Carbon,Phoenix,AZ
885,18,2013-06-13,CAAD12 Ultegra,1,2240,2240,Phoenix Bi-peds,Road,Elite Road,Aluminum,Phoenix,AZ
885,19,2013-06-13,Supersix Evo 105,1,2240,2240,Phoenix Bi-peds,Road,Elite Road,Carbon,Phoenix,AZ
885,20,2013-06-13,Beast of the East 3,1,1620,1620,Phoenix Bi-peds,Mountain,Trail,Aluminum,Phoenix,AZ
885,21,2013-06-13,Synapse Hi-Mod Dura Ace,1,5860,5860,Phoenix Bi-peds,Road,Endurance Road,Carbon,Phoenix,AZ
885,22,2013-06-13,CAAD8 105,1,1410,1410,Phoenix Bi-peds,Road,Elite Road,Aluminum,Phoenix,AZ
885,23,2013-06-13,Trigger Carbon 1,1,8200,8200,Phoenix Bi-peds,Mountain,Over Mountain,Carbon,Phoenix,AZ
885,24,2013-06-13,Catalyst 4,1,415,415,Phoenix Bi-peds,Mountain,Sport,Aluminum,Phoenix,AZ
885,25,2013-06-13,CAAD12 Red,1,3200,3200,Phoenix Bi-peds,Road,Elite Road,Aluminum,Phoenix,AZ
885,26,2013-06-13,SuperX Ultegra,1,2450,2450,Phoenix Bi-peds,Road,Cyclocross,Carbon,Phoenix,AZ
886,1,2013-06-17,CAAD8 Sora,1,1030,1030,Ann Arbor Speed,Road,Elite Road,Aluminum,Ann Arbor,MI
887,1,2013-06-18,CAAD12 Black Inc,1,5860,5860,Portland Bi-peds,Road,Elite Road,Aluminum,Portland,OR
888,1,2013-06-18,Jekyll Carbon 1,1,7990,7990,Ithaca Mountain Climbers,Mountain,Over Mountain,Carbon,Ithaca,NY
888,2,2013-06-18,Trigger Carbon 4,1,3200,3200,Ithaca Mountain Climbers,Mountain,Over Mountain,Carbon,Ithaca,NY
888,3,2013-06-18,Habit Carbon SE,1,4480,4480,Ithaca Mountain Climbers,Mountain,Trail,Carbon,Ithaca,NY
888,4,2013-06-18,Supersix Evo Red,4,3940,15760,Ithaca Mountain Climbers,Road,Elite Road,Carbon,Ithaca,NY
888,5,2013-06-18,Bad Habit 2,3,2660,7980,Ithaca Mountain Climbers,Mountain,Trail,Aluminum,Ithaca,NY
888,6,2013-06-18,Scalpel-Si Carbon 3,1,5330,5330,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
888,7,2013-06-18,Habit Carbon 1,2,7460,14920,Ithaca Mountain Climbers,Mountain,Trail,Carbon,Ithaca,NY
888,8,2013-06-18,F-Si Hi-Mod Team,1,9060,9060,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
888,9,2013-06-18,Fat CAAD1,1,3730,3730,Ithaca Mountain Climbers,Mountain,Fat Bike,Aluminum,Ithaca,NY
888,10,2013-06-18,Supersix Evo Hi-Mod Dura Ace 2,1,5330,5330,Ithaca Mountain Climbers,Road,Elite Road,Carbon,Ithaca,NY
888,11,2013-06-18,Habit Carbon 3,1,3730,3730,Ithaca Mountain Climbers,Mountain,Trail,Carbon,Ithaca,NY
888,12,2013-06-18,Scalpel-Si Carbon 2,1,6390,6390,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
889,1,2013-06-18,F-Si Carbon 2,1,4800,4800,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
889,2,2013-06-18,Supersix Evo Hi-Mod Dura Ace 2,1,5330,5330,Ithaca Mountain Climbers,Road,Elite Road,Carbon,Ithaca,NY
889,3,2013-06-18,F-Si Hi-Mod 1,1,6390,6390,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
889,4,2013-06-18,Slice Ultegra D12,1,3200,3200,Ithaca Mountain Climbers,Road,Triathalon,Carbon,Ithaca,NY
889,5,2013-06-18,F-Si Carbon 4,1,2880,2880,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
889,6,2013-06-18,Habit 5,1,2340,2340,Ithaca Mountain Climbers,Mountain,Trail,Aluminum,Ithaca,NY
889,7,2013-06-18,Bad Habit 1,1,3200,3200,Ithaca Mountain Climbers,Mountain,Trail,Aluminum,Ithaca,NY
889,8,2013-06-18,Synapse Carbon Disc Ultegra,1,3730,3730,Ithaca Mountain Climbers,Road,Endurance Road,Carbon,Ithaca,NY
889,9,2013-06-18,Supersix Evo Hi-Mod Team,1,10660,10660,Ithaca Mountain Climbers,Road,Elite Road,Carbon,Ithaca,NY
889,10,2013-06-18,Fat CAAD1,1,3730,3730,Ithaca Mountain Climbers,Mountain,Fat Bike,Aluminum,Ithaca,NY
889,11,2013-06-18,F-Si 1,1,2340,2340,Ithaca Mountain Climbers,Mountain,Cross Country Race,Aluminum,Ithaca,NY
889,12,2013-06-18,Scalpel 29 4,1,3200,3200,Ithaca Mountain Climbers,Mountain,Cross Country Race,Aluminum,Ithaca,NY
889,13,2013-06-18,Trail 2,1,1350,1350,Ithaca Mountain Climbers,Mountain,Sport,Aluminum,Ithaca,NY
889,14,2013-06-18,Trigger Carbon 3,1,3730,3730,Ithaca Mountain Climbers,Mountain,Over Mountain,Carbon,Ithaca,NY
889,15,2013-06-18,Scalpel-Si Hi-Mod 1,1,7460,7460,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
889,16,2013-06-18,F-Si 2,1,2060,2060,Ithaca Mountain Climbers,Mountain,Cross Country Race,Aluminum,Ithaca,NY
889,17,2013-06-18,Scalpel 29 Carbon 3,1,4260,4260,Ithaca Mountain Climbers,Mountain,Cross Country Race,Carbon,Ithaca,NY
889,18,2013-06-18,Habit Carbon 3,1,3730,3730,Ithaca Mountain Climbers,Mountain,Trail,Carbon,Ithaca,NY
890,1,2013-06-19,SuperX 105,1,1960,1960,Indianapolis Velocipedes,Road,Cyclocross,Carbon,Indianapolis,IN
890,2,2013-06-19,Habit 5,1,2340,2340,Indianapolis Velocipedes,Mountain,Trail,Aluminum,Indianapolis,IN
890,3,2013-06-19,Bad Habit 1,1,3200,3200,Indianapolis Velocipedes,Mountain,Trail,Aluminum,Indianapolis,IN
890,4,2013-06-19,Supersix Evo Black Inc.,1,12790,12790,Indianapolis Velocipedes,Road,Elite Road,Carbon,Indianapolis,IN
890,5,2013-06-19,Jekyll Carbon 4,1,3200,3200,Indianapolis Velocipedes,Mountain,Over Mountain,Carbon,Indianapolis,IN
890,6,2013-06-19,SuperX Rival CX1,1,1750,1750,Indianapolis Velocipedes,Road,Cyclocross,Carbon,Indianapolis,IN
890,7,2013-06-19,Synapse Claris,1,870,870,Indianapolis Velocipedes,Road,Endurance Road,Aluminum,Indianapolis,IN
890,8,2013-06-19,Catalyst 2,1,585,585,Indianapolis Velocipedes,Mountain,Sport,Aluminum,Indianapolis,IN
890,9,2013-06-19,Scalpel-Si Carbon 4,1,4260,4260,Indianapolis Velocipedes,Mountain,Cross Country Race,Carbon,Indianapolis,IN
890,10,2013-06-19,CAAD12 Ultegra,1,2240,2240,Indianapolis Velocipedes,Road,Elite Road,Aluminum,Indianapolis,IN
891,1,2013-06-19,Scalpel 29 Carbon 3,1,4260,4260,Columbus Race Equipment,Mountain,Cross Country Race,Carbon,Columbus,OH
891,2,2013-06-19,Synapse Carbon Ultegra 3,1,3200,3200,Columbus Race Equipment,Road,Endurance Road,Carbon,Columbus,OH
891,3,2013-06-19,Supersix Evo Ultegra 3,2,3200,6400,Columbus Race Equipment,Road,Elite Road,Carbon,Columbus,OH
891,4,2013-06-19,Synapse Hi-Mod Disc Ultegra,1,5330,5330,Columbus Race Equipment,Road,Endurance Road,Carbon,Columbus,OH
891,5,2013-06-19,Trigger Carbon 3,3,3730,11190,Columbus Race Equipment,Mountain,Over Mountain,Carbon,Columbus,OH
891,6,2013-06-19,Synapse Hi-Mod Dura Ace,8,5860,46880,Columbus Race Equipment,Road,Endurance Road,Carbon,Columbus,OH
891,7,2013-06-19,Synapse Carbon Disc Ultegra,4,3730,14920,Columbus Race Equipment,Road,Endurance Road,Carbon,Columbus,OH
891,8,2013-06-19,Bad Habit 1,1,3200,3200,Columbus Race Equipment,Mountain,Trail,Aluminum,Columbus,OH
891,9,2013-06-19,Habit Carbon 3,1,3730,3730,Columbus Race Equipment,Mountain,Trail,Carbon,Columbus,OH
891,10,2013-06-19,Slice Ultegra D12,1,3200,3200,Columbus Race Equipment,Road,Triathalon,Carbon,Columbus,OH
891,11,2013-06-19,Synapse Sora,1,1030,1030,Columbus Race Equipment,Road,Endurance Road,Aluminum,Columbus,OH
891,12,2013-06-19,Scalpel-Si Black Inc.,1,12790,12790,Columbus Race Equipment,Mountain,Cross Country Race,Carbon,Columbus,OH
891,13,2013-06-19,Fat CAAD1,1,3730,3730,Columbus Race Equipment,Mountain,Fat Bike,Aluminum,Columbus,OH
891,14,2013-06-19,Synapse Carbon 105,2,2240,4480,Columbus Race Equipment,Road,Endurance Road,Carbon,Columbus,OH
891,15,2013-06-19,SuperX Ultegra,1,2450,2450,Columbus Race Equipment,Road,Cyclocross,Carbon,Columbus,OH
891,16,2013-06-19,SuperX Hi-Mod CX1,1,3500,3500,Columbus Race Equipment,Road,Cyclocross,Carbon,Columbus,OH
891,17,2013-06-19,Supersix Evo Hi-Mod Utegra,2,4260,8520,Columbus Race Equipment,Road,Elite Road,Carbon,Columbus,OH
891,18,2013-06-19,Synapse Carbon Disc 105,1,2660,2660,Columbus Race Equipment,Road,Endurance Road,Carbon,Columbus,OH
891,19,2013-06-19,CAAD12 Disc Dura Ace,1,4260,4260,Columbus Race Equipment,Road,Elite Road,Aluminum,Columbus,OH
891,20,2013-06-19,Supersix Evo Red,2,3940,7880,Columbus Race Equipment,Road,Elite Road,Carbon,Columbus,OH
891,21,2013-06-19,Synapse Hi-Mod Disc Red,2,7460,14920,Columbus Race Equipment,Road,Endurance Road,Carbon,Columbus,OH
892,1,2013-06-20,Synapse Carbon Disc 105,1,2660,2660,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
892,2,2013-06-20,CAAD12 Ultegra,1,2240,2240,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
892,3,2013-06-20,CAAD8 Claris,1,815,815,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
892,4,2013-06-20,Synapse Hi-Mod Disc Ultegra,1,5330,5330,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
892,5,2013-06-20,Slice Hi-Mod Dura Ace D12,1,4500,4500,New Orleans Velocipedes,Road,Triathalon,Carbon,New Orleans,LA
892,6,2013-06-20,CAAD12 Disc 105,1,1950,1950,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
892,7,2013-06-20,CAAD12 105,1,1680,1680,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
892,8,2013-06-20,F-Si 2,1,2060,2060,New Orleans Velocipedes,Mountain,Cross Country Race,Aluminum,New Orleans,LA
892,9,2013-06-20,Bad Habit 1,1,3200,3200,New Orleans Velocipedes,Mountain,Trail,Aluminum,New Orleans,LA
892,10,2013-06-20,Catalyst 3,1,480,480,New Orleans Velocipedes,Mountain,Sport,Aluminum,New Orleans,LA
892,11,2013-06-20,Supersix Evo Hi-Mod Dura Ace 1,1,7990,7990,New Orleans Velocipedes,Road,Elite Road,Carbon,New Orleans,LA
893,1,2013-06-20,Scalpel-Si Carbon 2,1,6390,6390,Pittsburgh Mountain Machines,Mountain,Cross Country Race,Carbon,Pittsburgh,PA
894,1,2013-06-21,Synapse Carbon 105,1,2240,2240,Wichita Speed,Road,Endurance Road,Carbon,Wichita,KS
894,2,2013-06-21,SuperX Rival CX1,1,1750,1750,Wichita Speed,Road,Cyclocross,Carbon,Wichita,KS
894,3,2013-06-21,Scalpel-Si 5,1,3200,3200,Wichita Speed,Mountain,Cross Country Race,Aluminum,Wichita,KS
894,4,2013-06-21,Synapse Carbon Disc Ultegra D12,1,4800,4800,Wichita Speed,Road,Endurance Road,Carbon,Wichita,KS
895,1,2013-06-21,Bad Habit 2,1,2660,2660,Phoenix Bi-peds,Mountain,Trail,Aluminum,Phoenix,AZ
895,2,2013-06-21,Jekyll Carbon 4,1,3200,3200,Phoenix Bi-peds,Mountain,Over Mountain,Carbon,Phoenix,AZ
895,3,2013-06-21,Trail 4,1,980,980,Phoenix Bi-peds,Mountain,Sport,Aluminum,Phoenix,AZ
896,1,2013-06-21,Trail 2,3,1350,4050,Ithaca Mountain Climbers,Mountain,Sport,Aluminum,Ithaca,NY
896,2,2013-06-21,Supersix Evo Red,1,3940,3940,Ithaca Mountain Climbers,Road,Elite Road,Carbon,Ithaca,NY
896,3,2013-06-21,Catalyst 1,1,705,705,Ithaca Mountain Climbers,Mountain,Sport,Aluminum,Ithaca,NY
896,4,2013-06-21,Jekyll Carbon 3,1,3840,3840,Ithaca Mountain Climbers,Mountain,Over Mountain,Carbon,Ithaca,NY
897,1,2013-06-21,Scalpel-Si 5,1,3200,3200,Kansas City 29ers,Mountain,Cross Country Race,Aluminum,Kansas City,KS
897,2,2013-06-21,Synapse Carbon Ultegra 4,1,2660,2660,Kansas City 29ers,Road,Endurance Road,Carbon,Kansas City,KS
897,3,2013-06-21,Scalpel-Si Carbon 3,1,5330,5330,Kansas City 29ers,Mountain,Cross Country Race,Carbon,Kansas City,KS
898,1,2013-06-21,Slice 105,1,1950,1950,New Orleans Velocipedes,Road,Triathalon,Carbon,New Orleans,LA
899,1,2013-06-24,CAAD12 Red,2,3200,6400,New Orleans Velocipedes,Road,Elite Road,Aluminum,New Orleans,LA
899,2,2013-06-24,Supersix Evo Black Inc.,3,12790,38370,New Orleans Velocipedes,Road,Elite Road,Carbon,New Orleans,LA
899,3,2013-06-24,Synapse Carbon Disc Ultegra D12,1,4800,4800,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
899,4,2013-06-24,SuperX 105,4,1960,7840,New Orleans Velocipedes,Road,Cyclocross,Carbon,New Orleans,LA
899,5,2013-06-24,Slice Hi-Mod Dura Ace D12,1,4500,4500,New Orleans Velocipedes,Road,Triathalon,Carbon,New Orleans,LA
899,6,2013-06-24,Slice 105,1,1950,1950,New Orleans Velocipedes,Road,Triathalon,Carbon,New Orleans,LA
899,7,2013-06-24,Syapse Carbon Tiagra,1,1840,1840,New Orleans Velocipedes,Road,Endurance Road,Carbon,New Orleans,LA
899,8,2013-06-24,Slice Ultegra D12,2,3200,6400,New Orleans Velocipedes,Road,Triathalon,Carbon,New Orleans,LA
900,1,2013-06-24,Habit Carbon 2,1,5330,5330,Denver Bike Shop,Mountain,Trail,Carbon,Denver,CO
900,2,2013-06-24,Beast of the East 1,1,2770,2770,Denver Bike Shop,Mountain,Trail,Aluminum,Denver,CO
900,3,2013-06-24,Habit 6,10,1950,19500,Denver Bike Shop,Mountain,Trail,Aluminum,Denver,CO
901,1,2013-06-24,SuperX Rival CX1,2,1750,3500,Denver Bike Shop,Road,Cyclocross,Carbon,Denver,CO
902,1,2013-06-25,Habit Carbon 1,1,7460,7460,Kansas City 29ers,Mountain,Trail,Carbon,Kansas City,KS
902,2,2013-06-25,F-Si 1,1,2340,2340,Kansas City 29ers,Mountain,Cross Country Race,Aluminum,Kansas City,KS
903,1,2013-06-25,Slice Ultegra,1,2700,2700,Phoenix Bi-peds,Road,Triathalon,Carbon,Phoenix,AZ
904,1,2013-06-26,Habit Carbon 3,1,3730,3730,Philadelphia Bike Shop,Mountain,Trail,Carbon,Philadelphia,PA
904,2,2013-06-26,Scalpel-Si Hi-Mod 1,2,7460,14920,Philadelphia Bike Shop,Mountain,Cross Country Race,Carbon,Philadelphia,PA
904,3,2013-06-26,Catalyst 1,1,705,705,Philadelphia Bike Shop,Mountain,Sport,Aluminum,Philadelphia,PA
904,4,2013-06-26,Trigger Carbon 4,1,3200,3200,Philadelphia Bike Shop,Mountain,Over Mountain,Carbon,Philadelphia,PA
904,5,2013-06-26,Synapse Claris,1,870,870,Philadelphia Bike Shop,Road,Endurance Road,Aluminum,Philadelphia,PA
904,6,2013-06-26,Trail 2,1,1350,1350,Philadelphia Bike Shop,Mountain,Sport,Aluminum,Philadelphia,PA
904,7,2013-06-26,Synapse Sora,1,1030,1030,Philadelphia Bike Shop,Road,Endurance Road,Aluminum,Philadelphia,PA
905,1,2013-06-26,Supersix Evo Hi-Mod Team,1,10660,10660,Kansas City 29ers,Road,Elite Road,Carbon,Kansas City,KS
905,2,2013-06-26,CAAD8 105,1,1410,1410,Kansas City 29ers,Road,Elite Road,Aluminum,Kansas City,KS
905,3,2013-06-26,Scalpel 29 4,1,3200,3200,Kansas City 29ers,Mountain,Cross Country Race,Aluminum,Kansas City,KS
905,4,2013-06-26,Beast of the East 3,1,1620,1620,Kansas City 29ers,Mountain,Trail,Aluminum,Kansas City,KS
905,5,2013-06-26,Fat CAAD1,1,3730,3730,Kansas City 29ers,Mountain,Fat Bike,Aluminum,Kansas City,KS
905,6,2013-06-26,Trigger Carbon 3,1,3730,3730,Kansas City 29ers,Mountain,Over Mountain,Carbon,Kansas City,KS
905,7,2013-06-26,Habit Hi-Mod Black Inc.,2,12250,24500,Kansas City 29ers,Mountain,Trail,Carbon,Kansas City,KS
905,8,2013-06-26,Trigger Carbon 2,1,5970,5970,Kansas City 29ers,Mountain,Over Mountain,Carbon,Kansas City,KS
905,9,2013-06-26,Catalyst 3,1,480,480,Kansas City 29ers,Mountain,Sport,Aluminum,Kansas City,KS
905,10,2013-06-26,Synapse Carbon Ultegra 4,1,2660,2660,Kansas City 29ers,Road,Endurance Road,Carbon,Kansas City,KS
905,11,2013-06-26,Supersix Evo Red,1,3940,3940,Kansas City 29ers,Road,Elite Road,Carbon,Kansas City,KS
905,12,2013-06-26,F-Si 1,1,2340,2340,Kansas City 29ers,Mountain,Cross Country Race,Aluminum,Kansas City,KS
905,13,2013-06-26,F-Si 2,1,2060,2060,Kansas City 29ers,Mountain,Cross Country Race,Aluminum,Kansas City,KS
905,14,2013-06-26,CAAD8 Claris,2,815,1630,Kansas City 29ers,Road,Elite Road,Aluminum,Kansas City,KS
